sentiment,confidence,image_url
Positive,0.6769,http://farm4.static.flickr.com/3185/2699129640_523864727f.jpg
Negative,1.0,http://farm2.static.flickr.com/1057/844073142_609d9fb367.jpg
Neutral,0.669,http://farm3.static.flickr.com/2344/2129771418_0bc091bfd6.jpg
Positive,0.6697,http://farm4.static.flickr.com/3055/2281935638_234c03a4bf.jpg
Neutral,1.0,http://farm4.static.flickr.com/3066/2416551460_924e66fb40.jpg
Positive,1.0,http://farm1.static.flickr.com/86/233794569_c60ef4c6e9.jpg
Positive,0.6674,http://farm1.static.flickr.com/141/389663658_ca36324e06.jpg
Neutral,0.6654,http://farm1.static.flickr.com/175/402719961_2aa6ddc039.jpg
Positive,0.3376,http://farm2.static.flickr.com/1177/543498177_d179753e9e.jpg
Neutral,0.6715,http://farm1.static.flickr.com/217/513161846_88e9342904.jpg
Negative,0.7019,http://farm3.static.flickr.com/2209/1891306207_2207d47afb.jpg
Positive,1.0,http://farm1.static.flickr.com/8/6480030_5b3901cdd3.jpg
Highly negative,0.3371,http://farm1.static.flickr.com/102/284604527_fbc8d2cbc4.jpg
Neutral,0.6746,http://farm1.static.flickr.com/89/249677823_0f18c700cb.jpg
Highly positive,0.3338,http://farm4.static.flickr.com/3112/2588404488_0236348dab.jpg
Negative,0.6712,http://farm4.static.flickr.com/3061/2700199642_e26ab807fa.jpg
Positive,0.6572,http://farm1.static.flickr.com/48/135517940_e58336aa1f.jpg
Positive,0.6657,http://farm2.static.flickr.com/1209/1118786619_3f85574b2c.jpg
Positive,0.3343,http://farm2.static.flickr.com/1316/531054816_a01be4bdb8.jpg
Neutral,0.6738,http://farm1.static.flickr.com/155/369358533_ce52b2c496.jpg
Neutral,1.0,http://farm4.static.flickr.com/3155/2615631541_56cbf677d1.jpg
Negative,0.3413,http://farm2.static.flickr.com/1122/606196301_44789a1a3d.jpg
Positive,0.6679,http://farm1.static.flickr.com/137/329410963_03507d6116.jpg
Negative,0.6584,http://farm1.static.flickr.com/115/252248267_0a36f6764a.jpg
Positive,0.6748,http://farm1.static.flickr.com/79/235267431_ef5ab430ce.jpg
Negative,0.3369,http://farm2.static.flickr.com/1089/1344829257_a398edb042.jpg
Negative,0.3365,http://farm1.static.flickr.com/188/390618074_350f571eb0.jpg
Positive,0.6666,http://farm2.static.flickr.com/1290/954653846_c57e706b58.jpg
Positive,0.3407,http://farm1.static.flickr.com/93/214852485_69c88749c5.jpg
Positive,1.0,http://farm2.static.flickr.com/1248/1464301729_993282db61.jpg
Neutral,0.6724,http://farm1.static.flickr.com/32/239942298_d028c7a276.jpg
Neutral,0.336,http://farm2.static.flickr.com/1321/1345757296_181bf8c146.jpg
Positive,1.0,http://farm1.static.flickr.com/215/483331577_a815e5e9f1.jpg
Positive,0.6687,http://farm1.static.flickr.com/153/433097621_15968a4f5a.jpg
Positive,1.0,http://farm4.static.flickr.com/3207/2312199581_99ed094f3f.jpg
Positive,1.0,http://farm1.static.flickr.com/133/398831593_619c04b6c2.jpg
Positive,0.6619,http://farm1.static.flickr.com/93/226554836_428214d9b1.jpg
Positive,1.0,http://farm1.static.flickr.com/149/406373160_38dacdea67.jpg
Positive,0.6643,http://farm1.static.flickr.com/181/376096202_f09d9b12d7.jpg
Highly positive,0.6688,http://farm3.static.flickr.com/2071/2348477680_a23108371d.jpg
Neutral,0.6636,http://farm3.static.flickr.com/2268/2358056712_44c86d766b.jpg
Positive,0.6657,http://farm4.static.flickr.com/3201/2322951222_1b05efb330.jpg
Positive,0.6615,http://farm2.static.flickr.com/1240/879880821_c5c62419a1.jpg
Positive,0.3368,http://farm3.static.flickr.com/2372/2480435590_7471e96dc9.jpg
Positive,0.6748,http://farm3.static.flickr.com/2033/2191973394_e6a389273b.jpg
Neutral,1.0,http://farm1.static.flickr.com/87/214351204_ee568a13f2.jpg
Positive,0.6696,http://farm2.static.flickr.com/1215/646659648_4670320238.jpg
Positive,0.6707,http://farm1.static.flickr.com/178/437780327_d0cd3f9881.jpg
Positive,1.0,http://farm2.static.flickr.com/1434/1465695576_598b06e6b8.jpg
Positive,0.6652,http://farm4.static.flickr.com/3207/2333089912_8520021655.jpg
Positive,1.0,http://farm4.static.flickr.com/3032/2374855200_30c8d68b50.jpg
Neutral,0.6628,http://farm2.static.flickr.com/1184/1001032158_bb66b88442.jpg
Positive,1.0,http://farm3.static.flickr.com/2232/2113606922_13b4ac56b6.jpg
Positive,0.6828,http://farm3.static.flickr.com/2313/2444339274_c2f553057d.jpg
Positive,0.6697,http://farm4.static.flickr.com/3268/2671654969_1b765b98e6.jpg
Positive,0.6705,http://farm1.static.flickr.com/89/211876796_73d01ad6d4.jpg
Positive,0.6721,http://farm2.static.flickr.com/1165/1218369651_7554e3bbed.jpg
Negative,0.6633,http://farm1.static.flickr.com/188/436535514_a6cdf3d76b.jpg
Negative,1.0,http://farm1.static.flickr.com/47/135830966_3267862bfb.jpg
Positive,1.0,http://farm4.static.flickr.com/3087/2482645292_44326e647b.jpg
Highly negative,1.0,http://farm1.static.flickr.com/1/2663689_230b3a6272.jpg
Negative,0.6642,http://farm1.static.flickr.com/91/241179394_2a2a2628f7.jpg
Neutral,0.6656,http://farm4.static.flickr.com/3136/2312767505_af76142b6d.jpg
Negative,0.679,http://farm1.static.flickr.com/2/2587753_abb93845c6.jpg
Negative,0.6714,http://farm2.static.flickr.com/1003/1381602997_fe587aff9c.jpg
Negative,0.666,http://farm1.static.flickr.com/54/148076489_2f402b9428.jpg
Negative,0.659,http://farm1.static.flickr.com/2/1428681_b5d1d1ce6b.jpg
Positive,1.0,http://farm4.static.flickr.com/3116/2559813088_fd5e44918d.jpg
Neutral,0.6666,http://farm3.static.flickr.com/2326/2179041640_81379538fc.jpg
Neutral,0.6617,http://farm3.static.flickr.com/2240/2179044484_acee28e6b0.jpg
Negative,0.6622,http://farm1.static.flickr.com/49/131765556_8bbf0486b6.jpg
Negative,0.3388,http://farm1.static.flickr.com/3/2621188_b05d23ee4f.jpg
Negative,1.0,http://farm1.static.flickr.com/2/2651596_614bc2d69e.jpg
Negative,0.7016,http://farm3.static.flickr.com/2108/2504886219_845b10c733.jpg
Positive,0.6643,http://farm4.static.flickr.com/3123/2295251727_86f407f0b3.jpg
Negative,1.0,http://farm1.static.flickr.com/80/262105661_a8e05d937f.jpg
Positive,0.3425,http://farm1.static.flickr.com/203/457064456_950420fa75.jpg
Negative,1.0,http://farm2.static.flickr.com/1275/1252450588_2f423d0e78.jpg
Negative,0.3391,http://farm3.static.flickr.com/2128/1806353675_0a526cd3e8.jpg
Negative,0.3356,http://farm1.static.flickr.com/8/17134457_10e04b98f3.jpg
Positive,0.6608,http://farm1.static.flickr.com/79/272992054_2fe0a4b197.jpg
Negative,0.6665,http://farm1.static.flickr.com/3/2926860_e57bd46019.jpg
Positive,0.6665,http://farm1.static.flickr.com/26/62366367_1ea3735967.jpg
Negative,0.3466,http://farm1.static.flickr.com/219/496946640_7e07a315cb.jpg
Neutral,0.673,http://farm3.static.flickr.com/2371/2307843568_62a671beec.jpg
Neutral,0.6602,http://farm1.static.flickr.com/37/116050808_93d457bd67.jpg
Positive,1.0,http://farm2.static.flickr.com/1354/1360479879_1a5cc7054f.jpg
Positive,1.0,http://farm1.static.flickr.com/18/23743363_05df73aac2.jpg
Positive,1.0,http://farm1.static.flickr.com/114/315772773_9e8e5bf17e.jpg
Positive,0.6707,http://farm1.static.flickr.com/51/142218434_fcf9a11c5f.jpg
Positive,1.0,http://farm1.static.flickr.com/159/416624212_3dc5261e81.jpg
Positive,0.6678,http://farm3.static.flickr.com/2076/2113177326_4fff2387a5.jpg
Positive,0.6659,http://farm1.static.flickr.com/75/212625394_9576559c53.jpg
Negative,0.6652,http://farm1.static.flickr.com/13/18388532_d0679c4bba.jpg
Neutral,1.0,http://farm3.static.flickr.com/2111/2471660183_157f260a52.jpg
Positive,0.6679,http://farm3.static.flickr.com/2070/2238575400_cc1ddf4527.jpg
Negative,0.6714,http://farm1.static.flickr.com/38/84257488_6f4d6260c4.jpg
Positive,1.0,http://farm1.static.flickr.com/143/323837821_7268e327bc.jpg
Positive,1.0,http://farm1.static.flickr.com/125/331062095_87f3434720.jpg
Positive,0.6666,http://farm1.static.flickr.com/62/201361869_5c0a97044a.jpg
Positive,0.6654,http://farm2.static.flickr.com/1199/853802260_63520e33c5.jpg
Neutral,0.6621,http://farm1.static.flickr.com/23/24669487_602ffa1fdd.jpg
Positive,0.6675,http://farm4.static.flickr.com/3041/2535562665_2109e12fb8.jpg
Positive,1.0,http://farm3.static.flickr.com/2161/2422386010_068c6e8a9b.jpg
Neutral,0.6606,http://farm3.static.flickr.com/2186/2316567854_e41f811d0e.jpg
Positive,1.0,http://farm1.static.flickr.com/78/188070218_cc7a464158.jpg
Positive,0.6974,http://farm1.static.flickr.com/21/91353080_78e64bf6a2.jpg
Negative,0.6577,http://farm3.static.flickr.com/2200/2181094888_379ab99768.jpg
Positive,1.0,http://farm1.static.flickr.com/174/451159105_6923037245.jpg
Positive,0.6902,http://farm1.static.flickr.com/2/2163178_144280db3f.jpg
Positive,1.0,http://farm3.static.flickr.com/2377/2103561083_46c0bd33a6.jpg
Positive,1.0,http://farm2.static.flickr.com/1037/841812197_08a22bdd9e.jpg
Positive,1.0,http://farm1.static.flickr.com/25/88888290_9a021a5d4a.jpg
Highly positive,0.6639,http://farm3.static.flickr.com/2360/2387498031_eebdedf962.jpg
Positive,0.658,http://farm2.static.flickr.com/1337/1351875571_1f5013f27c.jpg
Positive,1.0,http://farm3.static.flickr.com/2328/2096697676_db57084a1a.jpg
Positive,1.0,http://farm2.static.flickr.com/1155/1447908783_467097a6ae.jpg
Negative,0.3382,http://farm2.static.flickr.com/1415/583595145_fecc1de006.jpg
Neutral,0.6695,http://farm1.static.flickr.com/200/449432693_c1890ab9a0.jpg
Positive,1.0,http://farm1.static.flickr.com/185/429421469_0724f690f8.jpg
Negative,0.6688,http://farm3.static.flickr.com/2245/2138080170_4100d01fa8.jpg
Positive,1.0,http://farm4.static.flickr.com/3056/2614758018_1c0ca5aba2.jpg
Neutral,0.6732,http://farm1.static.flickr.com/156/356449551_ec89656f14.jpg
Positive,1.0,http://farm1.static.flickr.com/4/5848439_7d575c3aa3.jpg
Negative,0.6661,http://farm4.static.flickr.com/3005/2433316775_0116887525.jpg
Positive,0.6749,http://farm1.static.flickr.com/124/318433740_f963b49c04.jpg
Positive,0.6652,http://farm1.static.flickr.com/48/161053311_0e7c35c2a9.jpg
Highly positive,0.6631,http://farm3.static.flickr.com/2233/1740394586_b982824458.jpg
Positive,1.0,http://farm3.static.flickr.com/2032/2217541640_258658feab.jpg
Positive,0.6628,http://farm1.static.flickr.com/127/372816508_ec7a274954.jpg
Neutral,0.6627,http://farm1.static.flickr.com/45/176911821_3f15390757.jpg
Positive,0.338,http://farm1.static.flickr.com/84/245197169_77f56c4b97.jpg
Positive,1.0,http://farm1.static.flickr.com/86/245205605_573f5c3f49.jpg
Highly positive,0.3363,http://farm2.static.flickr.com/1224/837573072_e202633870.jpg
Positive,0.3415,http://farm3.static.flickr.com/2342/1859900018_0b39ab6950.jpg
Positive,0.6512,http://farm1.static.flickr.com/99/296536831_6d738fbf37.jpg
Positive,0.6722,http://farm1.static.flickr.com/44/115830265_d8c814a1b2.jpg
Positive,0.6674,http://farm1.static.flickr.com/168/429439101_bb55f33fed.jpg
Positive,0.6778,http://farm3.static.flickr.com/2232/2077423105_6cb5d73dc7.jpg
Positive,0.665,http://farm1.static.flickr.com/50/147483072_e944c3b66e.jpg
Positive,1.0,http://farm4.static.flickr.com/3008/2699625631_d790172702.jpg
Highly positive,0.6692,http://farm1.static.flickr.com/78/216740415_f8d8a8f19d.jpg
Positive,1.0,http://farm1.static.flickr.com/178/422207368_2b5a1b87e6.jpg
Positive,1.0,http://farm3.static.flickr.com/2208/2154602757_5833b67f07.jpg
Highly negative,0.3343,http://farm1.static.flickr.com/41/95016591_59cb273c1c.jpg
Positive,0.6681,http://farm3.static.flickr.com/2012/2315144675_c2c459537d.jpg
Positive,1.0,http://farm3.static.flickr.com/2286/2240535738_b992b3a7d2.jpg
Positive,1.0,http://farm4.static.flickr.com/3287/2619005609_27d65d886f.jpg
Neutral,0.3385,http://farm1.static.flickr.com/65/194909197_bfdf6b57e1.jpg
Neutral,1.0,http://farm1.static.flickr.com/104/278571751_dcf257a9fa.jpg
Negative,0.6727,http://farm3.static.flickr.com/2265/2488602779_64bab4d728.jpg
Positive,0.6698,http://farm2.static.flickr.com/1346/664320468_6bb952070a.jpg
Negative,0.3359,http://farm3.static.flickr.com/2357/2205809413_f63ecf67ca.jpg
Positive,0.6734,http://farm2.static.flickr.com/1091/1272351814_3b9ca4862e.jpg
Positive,1.0,http://farm3.static.flickr.com/2339/1554476879_68f6e23245.jpg
Positive,0.6611,http://farm3.static.flickr.com/2190/2502273696_cd490f758c.jpg
Positive,0.6646,http://farm3.static.flickr.com/2166/2538310183_16913bd171.jpg
Neutral,1.0,http://farm3.static.flickr.com/2272/2210981843_353c9a3592.jpg
Positive,0.6674,http://farm1.static.flickr.com/166/427501999_6a3a0385a3.jpg
Positive,0.6653,http://farm1.static.flickr.com/80/246412190_13497ed728.jpg
Positive,0.6685,http://farm3.static.flickr.com/2181/2304183667_3c7ed58f19.jpg
Positive,1.0,http://farm3.static.flickr.com/2414/2104947191_7d9a60eba5.jpg
Positive,0.6698,http://farm1.static.flickr.com/60/174263676_b61956a395.jpg
Positive,1.0,http://farm3.static.flickr.com/2211/2331587360_a4a45a336b.jpg
Negative,0.6714,http://farm3.static.flickr.com/2099/2232203307_6c211d835a.jpg
Negative,1.0,http://farm4.static.flickr.com/3234/2394107114_da2ee87483.jpg
Negative,0.6684,http://farm2.static.flickr.com/1204/1484119048_63b4598eee.jpg
Negative,0.6783,http://farm1.static.flickr.com/74/196441189_8e3df11d9f.jpg
Negative,0.3395,http://farm1.static.flickr.com/33/37760830_14aba01e21.jpg
Positive,1.0,http://farm1.static.flickr.com/23/28866232_9e801fee54.jpg
Positive,0.6629,http://farm1.static.flickr.com/5/9199604_1a9f83e0c5.jpg
Negative,0.6767,http://farm4.static.flickr.com/3065/2653271985_9e900caf6e.jpg
Positive,0.6683,http://farm2.static.flickr.com/1143/683358923_42beeffd1a.jpg
Negative,0.6686,http://farm2.static.flickr.com/1212/1147396527_9359ad0805.jpg
Positive,0.6691,http://farm1.static.flickr.com/5/9295495_14f5490695.jpg
Neutral,0.67,http://farm1.static.flickr.com/27/36844576_32836835d5.jpg
Negative,1.0,http://farm1.static.flickr.com/208/479837002_4b0092d635.jpg
Positive,0.3401,http://farm1.static.flickr.com/33/97242612_bf0e213e80.jpg
Positive,0.6747,http://farm1.static.flickr.com/45/175206453_a544302f57.jpg
Negative,1.0,http://farm1.static.flickr.com/175/409927540_820f5c30df.jpg
Neutral,0.6675,http://farm1.static.flickr.com/208/551375113_ba6c33bb5f.jpg
Positive,0.6704,http://farm4.static.flickr.com/3263/2634169422_855cc5ac4d.jpg
Positive,1.0,http://farm1.static.flickr.com/48/131158469_b9c7a2fc92.jpg
Positive,0.335,http://farm1.static.flickr.com/53/146119558_a5705e8f96.jpg
Positive,1.0,http://farm2.static.flickr.com/1326/765337825_d6289fe84f.jpg
Neutral,0.6622,http://farm1.static.flickr.com/44/143926184_321592ebf2.jpg
Highly positive,0.6654,http://farm1.static.flickr.com/50/124111512_7db4b285e1.jpg
Positive,1.0,http://farm1.static.flickr.com/50/146117638_4c07d763c6.jpg
Positive,0.6576,http://farm1.static.flickr.com/68/172032108_6811a85ec2.jpg
Neutral,0.665,http://farm1.static.flickr.com/75/225434949_d95edc9e1d.jpg
Positive,0.3351,http://farm2.static.flickr.com/1067/549735871_6f13049458.jpg
Neutral,1.0,http://farm4.static.flickr.com/3243/2676310914_9437dd9d64.jpg
Neutral,0.6526,http://farm1.static.flickr.com/47/126878697_af1853b85d.jpg
Neutral,0.6605,http://farm1.static.flickr.com/153/389435431_17e78adb0d.jpg
Positive,1.0,http://farm1.static.flickr.com/145/373182840_f19b193c5b.jpg
Highly positive,0.3372,http://farm4.static.flickr.com/3078/2652912995_d79257fc6a.jpg
Positive,0.6663,http://farm1.static.flickr.com/25/103683353_592184d739.jpg
Neutral,0.6682,http://farm2.static.flickr.com/1175/1245290766_3e38cffacd.jpg
Positive,0.6612,http://farm1.static.flickr.com/2/2783880_f49379a80a.jpg
Positive,1.0,http://farm2.static.flickr.com/1029/894262810_50fa389e05.jpg
Positive,1.0,http://farm3.static.flickr.com/2165/2237029108_38377f2bfb.jpg
Positive,1.0,http://farm1.static.flickr.com/175/482611475_2914de7ff0.jpg
Positive,1.0,http://farm1.static.flickr.com/217/459355505_fcc180e08a.jpg
Positive,0.6651,http://farm1.static.flickr.com/121/303245591_0f4845f048.jpg
Neutral,0.6657,http://farm1.static.flickr.com/181/447632874_e6513bf62c.jpg
Highly positive,0.6662,http://farm1.static.flickr.com/14/14738688_bea687dd22.jpg
Positive,0.6624,http://farm4.static.flickr.com/3170/2666172958_f0cfde8bbe.jpg
Positive,0.6628,http://farm1.static.flickr.com/86/252925226_5188544ec9.jpg
Neutral,0.3349,http://farm2.static.flickr.com/1274/1338768021_170845d9f6.jpg
Negative,1.0,http://farm1.static.flickr.com/161/384159567_d17f807c20.jpg
Positive,1.0,http://farm2.static.flickr.com/1302/1186057925_e779bb83ec.jpg
Negative,1.0,http://farm1.static.flickr.com/13/14739522_7cc6debc16.jpg
Positive,1.0,http://farm1.static.flickr.com/160/360026742_f838fe291e.jpg
Positive,1.0,http://farm1.static.flickr.com/185/467744795_d6a01cc706.jpg
Neutral,0.6674,http://farm4.static.flickr.com/3184/2726838137_3cb6d91207.jpg
Positive,1.0,http://farm3.static.flickr.com/2229/2496716494_073822f1a2.jpg
Neutral,1.0,http://farm1.static.flickr.com/103/277654119_c703da6c5b.jpg
Positive,0.6687,http://farm3.static.flickr.com/2393/2511544960_2aecbce5e1.jpg
Positive,0.6594,http://farm1.static.flickr.com/180/422319669_697d700d0a.jpg
Positive,0.6647,http://farm1.static.flickr.com/79/265743398_7f172d7d94.jpg
Positive,1.0,http://farm2.static.flickr.com/1034/1129769715_c9c3f252a2.jpg
Positive,1.0,http://farm3.static.flickr.com/2284/2037641951_6b9340c313.jpg
Positive,0.6678,http://farm1.static.flickr.com/1/65619_bf51ddd656.jpg
Positive,0.6679,http://farm1.static.flickr.com/57/197245032_50d4e76bec.jpg
Highly negative,0.3377,http://farm4.static.flickr.com/3037/2599423131_925f6e3694.jpg
Highly negative,0.3371,http://farm3.static.flickr.com/2298/2133432686_9c0f570ed0.jpg
Negative,0.6633,http://farm3.static.flickr.com/2186/2234974978_f6877c539a.jpg
Positive,1.0,http://farm4.static.flickr.com/3062/2536254524_3723cfbe39.jpg
Positive,0.6819,http://farm1.static.flickr.com/50/150256264_8798503248.jpg
Positive,0.6651,http://farm1.static.flickr.com/51/158415807_45c00babfe.jpg
Negative,0.6653,http://farm4.static.flickr.com/3132/2668395009_cbe22f18f3.jpg
Neutral,0.6598,http://farm3.static.flickr.com/2127/2102719151_0d47dc123b.jpg
Positive,1.0,http://farm3.static.flickr.com/2147/2093653493_8a606c1b37.jpg
Positive,0.6638,http://farm2.static.flickr.com/1295/938471936_306902c0c1.jpg
Neutral,0.6736,http://farm2.static.flickr.com/1395/990430404_0a8dbe8262.jpg
Neutral,1.0,http://farm2.static.flickr.com/1384/1433577621_3d34eb389d.jpg
Positive,1.0,http://farm1.static.flickr.com/53/129628100_6d936c5ab3.jpg
Neutral,0.6658,http://farm4.static.flickr.com/3036/2492107482_260b160a01.jpg
Positive,1.0,http://farm2.static.flickr.com/1414/979103406_fe5e777bfb.jpg
Positive,0.6745,http://farm1.static.flickr.com/22/27037202_77a563a6f9.jpg
Neutral,0.6689,http://farm1.static.flickr.com/168/401922679_5a8babeb90.jpg
Positive,1.0,http://farm2.static.flickr.com/1367/1480403594_8cfc781277.jpg
Negative,1.0,http://farm1.static.flickr.com/54/160160689_a935f76311.jpg
Negative,0.6762,http://farm3.static.flickr.com/2207/1520785152_28829f9db1.jpg
Neutral,1.0,http://farm1.static.flickr.com/175/429340597_968f93804a.jpg
Positive,0.3353,http://farm3.static.flickr.com/2142/2545282636_ec54f1fe9d.jpg
Neutral,0.3394,http://farm3.static.flickr.com/2360/2203885820_9418533ac4.jpg
Positive,1.0,http://farm3.static.flickr.com/2115/1745594104_cc1f0b0ff3.jpg
Negative,0.6632,http://farm4.static.flickr.com/3126/2495746086_e36652e865.jpg
Positive,0.672,http://farm1.static.flickr.com/48/117850133_896324ad6f.jpg
Neutral,0.665,http://farm1.static.flickr.com/51/155087708_0f569721a6.jpg
Highly negative,0.6615,http://farm1.static.flickr.com/34/72418126_0104fd0f8e.jpg
Negative,1.0,http://farm1.static.flickr.com/30/43420800_0aa6e233e7.jpg
Negative,0.6641,http://farm1.static.flickr.com/13/19946467_9c56ce6744.jpg
Positive,1.0,http://farm4.static.flickr.com/3268/2703403985_688fb76c43.jpg
Neutral,0.6617,http://farm2.static.flickr.com/1008/1425618525_e07a164faf.jpg
Positive,0.6652,http://farm1.static.flickr.com/226/514123513_1bfffc6064.jpg
Negative,0.6595,http://farm1.static.flickr.com/35/72418122_30e50b3791.jpg
Negative,0.6669,http://farm1.static.flickr.com/158/435828886_28b8b273a7.jpg
Negative,0.6684,http://farm1.static.flickr.com/34/103970738_3e57e241ca.jpg
